emotion,confidence_min,confidence_max,response
pride,0.4,0.7,I'm sensing a strong emotion of pride and it’s important to process it together.
pride,0.4,0.7,This could be a moment of pride and what might be triggering it.
pride,0.4,0.7,This is an opportunity to explore pride and let’s explore what we can do about it.
pride,0.4,0.7,This is an opportunity to explore pride and how it’s affecting you right now.
pride,0.4,0.7,This is an opportunity to explore pride and what might be triggering it.
pride,0.4,0.7,I'm sensing a strong emotion of pride and I’m here to listen.
pride,0.7,1,You might be experiencing pride and how it’s affecting you right now.
pride,0.7,1,Let's talk more about the feeling of pride and it’s important to process it together.
pride,0.7,1,It’s okay to feel pride and it’s important to process it together.
pride,0.7,1,Could you share more about pride and I’m here to listen.
pride,0.7,1,It’s okay to feel pride and let’s explore what we can do about it.
pride,0.7,1,I’d like to understand more about pride and let’s explore what we can do about it.
pride,0.7,1,This is an opportunity to explore pride and let’s explore what we can do about it.
pride,0.7,1,Could you share more about pride —let's take a moment to reflect on it.
pride,0.7,1,Could you share more about pride and I’m here to support you.
pride,0.7,1,I’d like to understand more about pride —let's take a moment to reflect on it.
pride,0.7,1,Could you share more about pride and I’m here to listen.
pride,0.7,1,I'm sensing a strong emotion of pride in this moment—let’s talk through it.
pride,0.7,1,Could you share more about pride and I’m here to support you.
pride,0.7,1,I'm sensing a strong emotion of pride and what might be triggering it.
pride,0.7,1,Could you share more about pride and I’m here to listen.
pride,0.7,1,This is an opportunity to explore pride and what might be triggering it.
pride,0.7,1,This is an opportunity to explore pride and what might be triggering it.
pride,0.7,1,This could be a moment of pride and let’s explore what we can do about it.
pride,0.7,1,Let's talk more about the feeling of pride and it’s important to process it together.
pride,0.7,1,This is an opportunity to explore pride and what might be triggering it.
realization,0,0.2,This is an opportunity to explore realization and let’s explore what we can do about it.
realization,0,0.2,Let's talk more about the feeling of realization and it’s important to process it together.
realization,0,0.2,It seems like you're feeling realization and I’m here to listen.
realization,0,0.2,You might be experiencing realization and it’s important to process it together.
realization,0,0.2,Let's talk more about the feeling of realization and what might be triggering it.
realization,0,0.2,You might be experiencing realization and I’m here to listen.
realization,0,0.2,It’s okay to feel realization and let’s explore what we can do about it.
realization,0,0.2,It sounds like you're going through realization and how you’re managing it.
realization,0,0.2,This could be a moment of realization and I’m here to listen.
realization,0,0.2,I'm sensing a strong emotion of realization —let's take a moment to reflect on it.
realization,0,0.2,This is an opportunity to explore realization and how you’re managing it.
realization,0,0.2,It sounds like you're going through realization in this moment—let’s talk through it.
realization,0,0.2,I’d like to understand more about realization in this moment—let’s talk through it.
realization,0,0.2,Let's talk more about the feeling of realization —let's take a moment to reflect on it.
realization,0,0.2,I’d like to understand more about realization and what it means to you.
realization,0,0.2,It seems like you're feeling realization and what might be triggering it.
realization,0,0.2,I’d like to understand more about realization —let's take a moment to reflect on it.
realization,0,0.2,Could you share more about realization and let’s explore what we can do about it.
realization,0,0.2,Could you share more about realization —let's take a moment to reflect on it.
realization,0,0.2,This is an opportunity to explore realization and I’m here to support you.
realization,0.2,0.5,It’s okay to feel realization and let’s explore what we can do about it.
realization,0.2,0.5,Let's talk more about the feeling of realization —let's take a moment to reflect on it.
realization,0.2,0.5,Let's talk more about the feeling of realization and I’m here to listen.
realization,0.2,0.5,Could you share more about realization —let's take a moment to reflect on it.
realization,0.2,0.5,It sounds like you're going through realization and how you’re managing it.
realization,0.2,0.5,This is an opportunity to explore realization and it’s important to process it together.
realization,0.2,0.5,I'm sensing a strong emotion of realization and what it means to you.
realization,0.2,0.5,Could you share more about realization and what might be triggering it.
realization,0.2,0.5,You might be experiencing realization in this moment—let’s talk through it.
realization,0.2,0.5,It seems like you're feeling realization and it’s important to process it together.
realization,0.2,0.5,It seems like you're feeling realization and it’s important to process it together.
realization,0.2,0.5,It seems like you're feeling realization and what might be triggering it.
realization,0.2,0.5,You might be experiencing realization and let’s explore what we can do about it.
realization,0.2,0.5,You might be experiencing realization and I’m here to support you.
realization,0.2,0.5,It sounds like you're going through realization and how you’re managing it.
realization,0.2,0.5,You might be experiencing realization and how it’s affecting you right now.
realization,0.2,0.5,You might be experiencing realization in this moment—let’s talk through it.
realization,0.2,0.5,Let's talk more about the feeling of realization and it’s important to process it together.
realization,0.2,0.5,Could you share more about realization and what might be triggering it.
realization,0.2,0.5,You might be experiencing realization and what it means to you.
realization,0.5,1,This could be a moment of realization and what it means to you.
realization,0.5,1,It seems like you're feeling realization in this moment—let’s talk through it.
realization,0.5,1,I’d like to understand more about realization and let’s explore what we can do about it.
realization,0.5,1,It’s okay to feel realization and what it means to you.
realization,0.5,1,It seems like you're feeling realization in this moment—let’s talk through it.
realization,0.5,1,It sounds like you're going through realization and what might be triggering it.
realization,0.5,1,I'm sensing a strong emotion of realization —let's take a moment to reflect on it.
realization,0.5,1,Let's talk more about the feeling of realization and I’m here to listen.
realization,0.5,1,You might be experiencing realization and I’m here to listen.
realization,0.5,1,This could be a moment of realization and how it’s affecting you right now.
realization,0.5,1,It sounds like you're going through realization and it’s important to process it together.
realization,0.5,1,This is an opportunity to explore realization —let's take a moment to reflect on it.
realization,0.5,1,You might be experiencing realization and let’s explore what we can do about it.
realization,0.5,1,Could you share more about realization and let’s explore what we can do about it.
realization,0.5,1,It sounds like you're going through realization and I’m here to support you.
realization,0.5,1,I’d like to understand more about realization and how it’s affecting you right now.
realization,0.5,1,You might be experiencing realization and I’m here to listen.
realization,0.5,1,Could you share more about realization and what might be triggering it.
realization,0.5,1,It sounds like you're going through realization and how you’re managing it.
realization,0.5,1,It sounds like you're going through realization and what might be triggering it.
relief,0,0.4,It seems like you're feeling relief and how you’re managing it.
relief,0,0.4,This is an opportunity to explore relief and what it means to you.
relief,0,0.4,I'm sensing a strong emotion of relief and what might be triggering it.
relief,0,0.4,You might be experiencing relief and what might be triggering it.
relief,0,0.4,This could be a moment of relief and I’m here to listen.
relief,0,0.4,Let's talk more about the feeling of relief and it’s important to process it together.
relief,0,0.4,I'm sensing a strong emotion of relief and let’s explore what we can do about it.
relief,0,0.4,I’d like to understand more about relief and what might be triggering it.
relief,0,0.4,It’s okay to feel relief in this moment—let’s talk through it.
relief,0,0.4,Let's talk more about the feeling of relief and I’m here to support you.
relief,0,0.4,I'm sensing a strong emotion of relief and how it’s affecting you right now.
relief,0,0.4,It sounds like you're going through relief and I’m here to support you.
relief,0,0.4,This could be a moment of relief and I’m here to listen.
relief,0,0.4,You might be experiencing relief and I’m here to support you.
relief,0,0.4,It seems like you're feeling relief and what might be triggering it.
relief,0,0.4,It seems like you're feeling relief in this moment—let’s talk through it.
relief,0,0.4,This is an opportunity to explore relief and I’m here to listen.
relief,0,0.4,I’d like to understand more about relief in this moment—let’s talk through it.
relief,0,0.4,Could you share more about relief and I’m here to support you.
relief,0,0.4,Let's talk more about the feeling of relief and let’s explore what we can do about it.
relief,0.4,0.7,I’d like to understand more about relief and how you’re managing it.
relief,0.4,0.7,It sounds like you're going through relief and what might be triggering it.
relief,0.4,0.7,I’d like to understand more about relief and let’s explore what we can do about it.
relief,0.4,0.7,I’d like to understand more about relief and how you’re managing it.
relief,0.4,0.7,Let's talk more about the feeling of relief and how you’re managing it.
relief,0.4,0.7,I’d like to understand more about relief and I’m here to support you.
relief,0.4,0.7,Let's talk more about the feeling of relief and how you’re managing it.
relief,0.4,0.7,Let's talk more about the feeling of relief and how you’re managing it.
relief,0.4,0.7,Could you share more about relief and what might be triggering it.
relief,0.4,0.7,You might be experiencing relief in this moment—let’s talk through it.
relief,0.4,0.7,You might be experiencing relief and what it means to you.
relief,0.4,0.7,I'm sensing a strong emotion of relief and let’s explore what we can do about it.
relief,0.4,0.7,This could be a moment of relief and it’s important to process it together.
relief,0.4,0.7,This is an opportunity to explore relief in this moment—let’s talk through it.
relief,0.4,0.7,I'm sensing a strong emotion of relief and I’m here to listen.
relief,0.4,0.7,Could you share more about relief and what might be triggering it.
relief,0.4,0.7,I'm sensing a strong emotion of relief and what might be triggering it.
relief,0.4,0.7,This could be a moment of relief and let’s explore what we can do about it.
relief,0.4,0.7,This could be a moment of relief and what it means to you.
relief,0.4,0.7,I'm sensing a strong emotion of relief and I’m here to support you.
relief,0.7,1,It sounds like you're going through relief in this moment—let’s talk through it.
relief,0.7,1,It seems like you're feeling relief and it’s important to process it together.
relief,0.7,1,You might be experiencing relief in this moment—let’s talk through it.
relief,0.7,1,It sounds like you're going through relief and it’s important to process it together.
relief,0.7,1,Could you share more about relief and how it’s affecting you right now.
relief,0.7,1,Could you share more about relief —let's take a moment to reflect on it.
relief,0.7,1,Let's talk more about the feeling of relief and what might be triggering it.
relief,0.7,1,This is an opportunity to explore relief in this moment—let’s talk through it.
relief,0.7,1,It’s okay to feel relief and it’s important to process it together.
relief,0.7,1,I’d like to understand more about relief and I’m here to support you.
relief,0.7,1,Could you share more about relief —let's take a moment to reflect on it.
relief,0.7,1,It seems like you're feeling relief and what it means to you.
relief,0.7,1,Could you share more about relief and what might be triggering it.
relief,0.7,1,This could be a moment of relief in this moment—let’s talk through it.
relief,0.7,1,This is an opportunity to explore relief —let's take a moment to reflect on it.
relief,0.7,1,It’s okay to feel relief and it’s important to process it together.
relief,0.7,1,Could you share more about relief in this moment—let’s talk through it.
relief,0.7,1,I’d like to understand more about relief and what might be triggering it.
relief,0.7,1,I'm sensing a strong emotion of relief and I’m here to listen.
relief,0.7,1,You might be experiencing relief and I’m here to listen.
remorse,0,0.3,It seems like you're feeling remorse and what it means to you.
remorse,0,0.3,I’d like to understand more about remorse and it’s important to process it together.
remorse,0,0.3,This is an opportunity to explore remorse and I’m here to support you.
remorse,0,0.3,You might be experiencing remorse and it’s important to process it together.
remorse,0,0.3,It’s okay to feel remorse and I’m here to listen.
remorse,0,0.3,This is an opportunity to explore remorse and I’m here to support you.
remorse,0,0.3,It’s okay to feel remorse and how you’re managing it.
remorse,0,0.3,Let's talk more about the feeling of remorse —let's take a moment to reflect on it.
remorse,0,0.3,It’s okay to feel remorse and let’s explore what we can do about it.
remorse,0,0.3,I'm sensing a strong emotion of remorse and how you’re managing it.
remorse,0,0.3,It seems like you're feeling remorse in this moment—let’s talk through it.
remorse,0,0.3,It’s okay to feel remorse in this moment—let’s talk through it.
remorse,0,0.3,You might be experiencing remorse and how you’re managing it.
remorse,0,0.3,I'm sensing a strong emotion of remorse and I’m here to listen.
remorse,0,0.3,You might be experiencing remorse and it’s important to process it together.
remorse,0,0.3,You might be experiencing remorse and how it’s affecting you right now.
remorse,0,0.3,You might be experiencing remorse and how it’s affecting you right now.
remorse,0,0.3,It sounds like you're going through remorse and what might be triggering it.
remorse,0,0.3,This is an opportunity to explore remorse —let's take a moment to reflect on it.
remorse,0,0.3,I'm sensing a strong emotion of remorse and I’m here to support you.
remorse,0.3,0.7,This is an opportunity to explore remorse and it’s important to process it together.
remorse,0.3,0.7,This could be a moment of remorse and let’s explore what we can do about it.
remorse,0.3,0.7,I’d like to understand more about remorse and I’m here to support you.
remorse,0.3,0.7,It’s okay to feel remorse and how you’re managing it.
remorse,0.3,0.7,This is an opportunity to explore remorse and what it means to you.
remorse,0.3,0.7,It sounds like you're going through remorse and how it’s affecting you right now.
remorse,0.3,0.7,I'm sensing a strong emotion of remorse and I’m here to listen.
remorse,0.3,0.7,Could you share more about remorse and how you’re managing it.
remorse,0.3,0.7,Could you share more about remorse and it’s important to process it together.
remorse,0.3,0.7,You might be experiencing remorse and what it means to you.
remorse,0.3,0.7,You might be experiencing remorse and I’m here to support you.
remorse,0.3,0.7,It seems like you're feeling remorse and let’s explore what we can do about it.
remorse,0.3,0.7,It’s okay to feel remorse and how it’s affecting you right now.
remorse,0.3,0.7,Could you share more about remorse and let’s explore what we can do about it.
remorse,0.3,0.7,It seems like you're feeling remorse —let's take a moment to reflect on it.
remorse,0.3,0.7,This is an opportunity to explore remorse and what might be triggering it.
remorse,0.3,0.7,It’s okay to feel remorse and it’s important to process it together.
remorse,0.3,0.7,It sounds like you're going through remorse and I’m here to listen.
remorse,0.3,0.7,You might be experiencing remorse and what might be triggering it.
remorse,0.3,0.7,I'm sensing a strong emotion of remorse and I’m here to support you.
remorse,0.7,1,I’d like to understand more about remorse in this moment—let’s talk through it.
remorse,0.7,1,It’s okay to feel remorse and what might be triggering it.
remorse,0.7,1,Could you share more about remorse and how you’re managing it.
remorse,0.7,1,This could be a moment of remorse and how it’s affecting you right now.
remorse,0.7,1,It’s okay to feel remorse —let's take a moment to reflect on it.
remorse,0.7,1,It seems like you're feeling remorse and I’m here to listen.
remorse,0.7,1,You might be experiencing remorse and I’m here to listen.
remorse,0.7,1,Could you share more about remorse and let’s explore what we can do about it.
remorse,0.7,1,You might be experiencing remorse and what it means to you.
remorse,0.7,1,Could you share more about remorse and how it’s affecting you right now.
remorse,0.7,1,I’d like to understand more about remorse and what it means to you.
remorse,0.7,1,This could be a moment of remorse and what might be triggering it.
remorse,0.7,1,This could be a moment of remorse and what might be triggering it.
remorse,0.7,1,Could you share more about remorse and how it’s affecting you right now.
remorse,0.7,1,This could be a moment of remorse in this moment—let’s talk through it.
remorse,0.7,1,I’d like to understand more about remorse and how you’re managing it.
remorse,0.7,1,It seems like you're feeling remorse and it’s important to process it together.
remorse,0.7,1,It’s okay to feel remorse and how it’s affecting you right now.
remorse,0.7,1,It seems like you're feeling remorse and I’m here to support you.
remorse,0.7,1,Let's talk more about the feeling of remorse and how you’re managing it.
sadness,0,0.3,I'm sensing a strong emotion of sadness and it’s important to process it together.
sadness,0,0.3,I’d like to understand more about sadness in this moment—let’s talk through it.
sadness,0,0.3,It’s okay to feel sadness —let's take a moment to reflect on it.
sadness,0,0.3,It’s okay to feel sadness and I’m here to support you.
sadness,0,0.3,It sounds like you're going through sadness and what it means to you.
sadness,0,0.3,Let's talk more about the feeling of sadness —let's take a moment to reflect on it.
sadness,0,0.3,This is an opportunity to explore sadness —let's take a moment to reflect on it.
sadness,0,0.3,I'm sensing a strong emotion of sadness and what might be triggering it.
sadness,0,0.3,I'm sensing a strong emotion of sadness and I’m here to listen.
sadness,0,0.3,It’s okay to feel sadness and how you’re managing it.
sadness,0,0.3,Let's talk more about the feeling of sadness and it’s important to process it together.
sadness,0,0.3,You might be experiencing sadness and how it’s affecting you right now.
sadness,0,0.3,It’s okay to feel sadness and how you’re managing it.
sadness,0,0.3,It seems like you're feeling sadness in this moment—let’s talk through it.
sadness,0,0.3,I’d like to understand more about sadness and I’m here to listen.
sadness,0,0.3,You might be experiencing sadness and what might be triggering it.
sadness,0,0.3,It seems like you're feeling sadness and how you’re managing it.
sadness,0,0.3,This could be a moment of sadness and what might be triggering it.
sadness,0,0.3,It sounds like you're going through sadness and I’m here to listen.
sadness,0,0.3,I'm sensing a strong emotion of sadness and it’s important to process it together.
sadness,0.3,0.6,It sounds like you're going through sadness —let's take a moment to reflect on it.
sadness,0.3,0.6,You might be experiencing sadness in this moment—let’s talk through it.
sadness,0.3,0.6,I'm sensing a strong emotion of sadness and how it’s affecting you right now.
sadness,0.3,0.6,It seems like you're feeling sadness in this moment—let’s talk through it.
sadness,0.3,0.6,You might be experiencing sadness in this moment—let’s talk through it.
sadness,0.3,0.6,Could you share more about sadness and it’s important to process it together.
sadness,0.3,0.6,It sounds like you're going through sadness and how you’re managing it.
sadness,0.3,0.6,It’s okay to feel sadness in this moment—let’s talk through it.
sadness,0.3,0.6,This could be a moment of sadness and I’m here to listen.
sadness,0.3,0.6,It seems like you're feeling sadness —let's take a moment to reflect on it.
sadness,0.3,0.6,Could you share more about sadness and how you’re managing it.
sadness,0.3,0.6,It seems like you're feeling sadness and let’s explore what we can do about it.
sadness,0.3,0.6,This could be a moment of sadness in this moment—let’s talk through it.
sadness,0.3,0.6,It seems like you're feeling sadness and let’s explore what we can do about it.
sadness,0.3,0.6,It’s okay to feel sadness and how you’re managing it.
sadness,0.3,0.6,It seems like you're feeling sadness and how you’re managing it.
sadness,0.3,0.6,Let's talk more about the feeling of sadness in this moment—let’s talk through it.
sadness,0.3,0.6,You might be experiencing sadness and I’m here to support you.
sadness,0.3,0.6,It’s okay to feel sadness and let’s explore what we can do about it.
sadness,0.3,0.6,Let's talk more about the feeling of sadness and how it’s affecting you right now.
sadness,0.6,1,It’s okay to feel sadness —let's take a moment to reflect on it.
sadness,0.6,1,I’d like to understand more about sadness and I’m here to listen.
sadness,0.6,1,It sounds like you're going through sadness —let's take a moment to reflect on it.
sadness,0.6,1,It’s okay to feel sadness and what it means to you.
sadness,0.6,1,It seems like you're feeling sadness and it’s important to process it together.
sadness,0.6,1,It sounds like you're going through sadness and what it means to you.
sadness,0.6,1,This is an opportunity to explore sadness and I’m here to listen.
sadness,0.6,1,I'm sensing a strong emotion of sadness and I’m here to listen.
sadness,0.6,1,It sounds like you're going through sadness and what it means to you.
sadness,0.6,1,This is an opportunity to explore sadness and how you’re managing it.
sadness,0.6,1,It sounds like you're going through sadness and how you’re managing it.
sadness,0.6,1,You might be experiencing sadness and I’m here to support you.
sadness,0.6,1,It sounds like you're going through sadness and it’s important to process it together.
sadness,0.6,1,This could be a moment of sadness and I’m here to support you.
sadness,0.6,1,This is an opportunity to explore sadness and let’s explore what we can do about it.
sadness,0.6,1,This could be a moment of sadness and I’m here to support you.
sadness,0.6,1,It’s okay to feel sadness —let's take a moment to reflect on it.
sadness,0.6,1,You might be experiencing sadness and it’s important to process it together.
sadness,0.6,1,I'm sensing a strong emotion of sadness and I’m here to support you.
sadness,0.6,1,It sounds like you're going through sadness and I’m here to listen.
surprise,0,0.2,Let's talk more about the feeling of surprise —let's take a moment to reflect on it.
surprise,0,0.2,I'm sensing a strong emotion of surprise and how you’re managing it.
surprise,0,0.2,It’s okay to feel surprise and I’m here to support you.
surprise,0,0.2,This is an opportunity to explore surprise and how it’s affecting you right now.
surprise,0,0.2,I’d like to understand more about surprise and let’s explore what we can do about it.
surprise,0,0.2,You might be experiencing surprise and I’m here to support you.
surprise,0,0.2,It seems like you're feeling surprise and it’s important to process it together.
surprise,0,0.2,Could you share more about surprise and how it’s affecting you right now.
surprise,0,0.2,You might be experiencing surprise and let’s explore what we can do about it.
surprise,0,0.2,Could you share more about surprise and what might be triggering it.
surprise,0,0.2,It’s okay to feel surprise and how it’s affecting you right now.
surprise,0,0.2,It’s okay to feel surprise and what it means to you.
surprise,0,0.2,You might be experiencing surprise in this moment—let’s talk through it.
surprise,0,0.2,This could be a moment of surprise and how it’s affecting you right now.
surprise,0,0.2,This could be a moment of surprise in this moment—let’s talk through it.
surprise,0,0.2,I’d like to understand more about surprise and I’m here to support you.
surprise,0,0.2,It sounds like you're going through surprise and it’s important to process it together.
surprise,0,0.2,This is an opportunity to explore surprise —let's take a moment to reflect on it.
surprise,0,0.2,I'm sensing a strong emotion of surprise and it’s important to process it together.
surprise,0,0.2,This could be a moment of surprise —let's take a moment to reflect on it.
surprise,0.2,0.6,I’d like to understand more about surprise in this moment—let’s talk through it.
surprise,0.2,0.6,This could be a moment of surprise —let's take a moment to reflect on it.
surprise,0.2,0.6,It’s okay to feel surprise and what it means to you.
surprise,0.2,0.6,Let's talk more about the feeling of surprise and let’s explore what we can do about it.
surprise,0.2,0.6,Let's talk more about the feeling of surprise —let's take a moment to reflect on it.
surprise,0.2,0.6,I'm sensing a strong emotion of surprise and what it means to you.
surprise,0.2,0.6,Could you share more about surprise and how it’s affecting you right now.
surprise,0.2,0.6,This is an opportunity to explore surprise and how you’re managing it.
surprise,0.2,0.6,Could you share more about surprise and I’m here to listen.
surprise,0.2,0.6,Could you share more about surprise —let's take a moment to reflect on it.
surprise,0.2,0.6,It sounds like you're going through surprise in this moment—let’s talk through it.
surprise,0.2,0.6,It sounds like you're going through surprise in this moment—let’s talk through it.
surprise,0.2,0.6,I'm sensing a strong emotion of surprise and how it’s affecting you right now.
surprise,0.2,0.6,Could you share more about surprise —let's take a moment to reflect on it.
surprise,0.2,0.6,This could be a moment of surprise and I’m here to listen.
surprise,0.2,0.6,Let's talk more about the feeling of surprise and what it means to you.
surprise,0.2,0.6,It seems like you're feeling surprise and how it’s affecting you right now.
surprise,0.2,0.6,Let's talk more about the feeling of surprise and I’m here to support you.
surprise,0.2,0.6,It seems like you're feeling surprise and I’m here to support you.
surprise,0.2,0.6,I’d like to understand more about surprise and what might be triggering it.
surprise,0.6,1,This is an opportunity to explore surprise and I’m here to support you.
surprise,0.6,1,Let's talk more about the feeling of surprise and how you’re managing it.
surprise,0.6,1,I’d like to understand more about surprise and what might be triggering it.
surprise,0.6,1,It sounds like you're going through surprise and I’m here to support you.
surprise,0.6,1,This could be a moment of surprise and let’s explore what we can do about it.
surprise,0.6,1,This is an opportunity to explore surprise and it’s important to process it together.
surprise,0.6,1,I'm sensing a strong emotion of surprise and I’m here to support you.
surprise,0.6,1,It sounds like you're going through surprise and it’s important to process it together.
surprise,0.6,1,It sounds like you're going through surprise and I’m here to support you.
surprise,0.6,1,It seems like you're feeling surprise and I’m here to support you.
surprise,0.6,1,I’d like to understand more about surprise and I’m here to support you.
surprise,0.6,1,It sounds like you're going through surprise and let’s explore what we can do about it.
surprise,0.6,1,You might be experiencing surprise and let’s explore what we can do about it.
surprise,0.6,1,Could you share more about surprise and let’s explore what we can do about it.
surprise,0.6,1,It sounds like you're going through surprise in this moment—let’s talk through it.
surprise,0.6,1,I’d like to understand more about surprise and it’s important to process it together.
surprise,0.6,1,It sounds like you're going through surprise and I’m here to support you.
surprise,0.6,1,I'm sensing a strong emotion of surprise and I’m here to listen.
surprise,0.6,1,Let's talk more about the feeling of surprise and let’s explore what we can do about it.
surprise,0.6,1,This could be a moment of surprise and what it means to you.
neutral,0,1,Let's talk more about the feeling of neutral and what it means to you.
neutral,0,1,I'm sensing a strong emotion of neutral and it’s important to process it together.
neutral,0,1,This could be a moment of neutral and how it’s affecting you right now.
neutral,0,1,I’d like to understand more about neutral and what might be triggering it.
neutral,0,1,You might be experiencing neutral —let's take a moment to reflect on it.
neutral,0,1,It’s okay to feel neutral and how you’re managing it.
neutral,0,1,You might be experiencing neutral —let's take a moment to reflect on it.
neutral,0,1,This is an opportunity to explore neutral and how it’s affecting you right now.
neutral,0,1,Could you share more about neutral and how it’s affecting you right now.
neutral,0,1,I'm sensing a strong emotion of neutral and what might be triggering it.
neutral,0,1,This is an opportunity to explore neutral and what it means to you.
neutral,0,1,This is an opportunity to explore neutral and it’s important to process it together.
neutral,0,1,It’s okay to feel neutral and how it’s affecting you right now.
neutral,0,1,It sounds like you're going through neutral in this moment—let’s talk through it.
neutral,0,1,It sounds like you're going through neutral and how it’s affecting you right now.
neutral,0,1,I'm sensing a strong emotion of neutral —let's take a moment to reflect on it.
neutral,0,1,It seems like you're feeling neutral and it’s important to process it together.
neutral,0,1,You might be experiencing neutral and what might be triggering it.
neutral,0,1,This could be a moment of neutral and let’s explore what we can do about it.
neutral,0,1,I'm sensing a strong emotion of neutral and how it’s affecting you right now.
